Customer,Date,Product weight,Product price,Gender,Branch/Locker,Location,InvoiceId
OLR656790,2022-09-28,6.59,13180.0,F,G-Location 2,Yerevan,INV-13
NLW434190,2022-09-28,4.26,27690.0,M,G-Location 3,Yerevan,INV-14
SPO259429,2022-09-28,6.0,48000.0,F,G-Location 3,Yerevan,INV-15
KWB499087,2022-09-28,6.34,41210.0,F,G-Location 5,Yerevan,INV-16
MXQ470100,2022-09-28,4.97,29820.0,F,G-Location 2,Yerevan,INV-17
UOF907758,2022-09-28,5.34,13350.0,M,G-Location 5,Yerevan,INV-18
DHS506786,2022-09-28,4.63,27780.0,M,G-Location 3,Yerevan,INV-19
YWU617654,2022-09-28,7.91,19775.0,M,G-Location 3,Yerevan,INV-20
NKR698256,2022-09-28,3.67,9175.0,F,G-Location 3,Yerevan,INV-21
CJJ781298,2022-09-28,1.81,9050.0,F,G-Location 3,Yerevan,INV-22
ALN161735,2022-09-28,0.17,1105.0,M,G-Location 4,Yerevan,INV-23
BHN672148,2022-09-28,6.89,41340.0,M,G-Location 3,Yerevan,INV-24
JRX104745,2022-09-28,1.69,3380.0,M,G-Location 1,Yerevan,INV-25
CVS206241,2022-09-28,5.72,34320.0,F,G-Location 4,Yerevan,INV-26
CJK831379,2022-09-28,4.68,28080.0,M,G-Location 2,Yerevan,INV-27
JBB483918,2022-09-28,3.37,21905.0,F,G-Location 3,Yerevan,INV-28
JTW486919,2022-09-28,1.76,11440.0,M,G-Location 4,Yerevan,INV-29
KZE195215,2022-09-28,2.38,19040.0,M,G-Location 2,Yerevan,INV-30
WIJ699903,2022-09-28,1.97,15760.0,F,G-Location 1,Yerevan,INV-31
FRI288782,2022-09-28,1.66,9960.0,M,G-Location 3,Yerevan,INV-32
VLK233342,2022-09-28,1.11,7215.000000000001,F,G-Location 2,Yerevan,INV-33
GNY646774,2022-09-28,5.98,29900.000000000004,M,G-Location 1,Yerevan,INV-34
RWL402379,2022-09-28,2.19,12045.0,F,G-Location 1,Yerevan,INV-35
CEK851865,2022-09-28,1.4,9100.0,M,G-Location 5,Yerevan,INV-36
AQQ525310,2022-09-28,2.48,19840.0,F,G-Location 1,Yerevan,INV-37
MTO742989,2022-09-28,7.3,47450.0,M,G-Location 3,Yerevan,INV-38
DRB902233,2022-09-28,6.77,54160.0,F,G-Location 4,Yerevan,INV-39
ELG752413,2022-09-28,6.77,40620.0,F,G-Location 3,Yerevan,INV-40
PQP798737,2022-09-28,4.95,29700.0,F,G-Location 5,Yerevan,INV-41
MZE833808,2022-09-28,4.23,33840.0,M,G-Location 5,Yerevan,INV-42
JWQ865011,2022-09-28,5.86,11720.0,M,G-Location 1,Yerevan,INV-43
FJX974451,2022-09-28,7.26,18150.0,F,G-Location 2,Yerevan,INV-44
LKJ784237,2022-09-28,5.06,32890.0,F,G-Location 5,Yerevan,INV-45
MGA990479,2022-09-28,1.02,6120.0,M,G-Location 5,Yerevan,INV-46
RFI100548,2022-09-28,0.21,525.0,F,G-Location 2,Yerevan,INV-47
WAF162416,2022-09-28,6.67,40020.0,F,G-Location 1,Yerevan,INV-48
HVW990354,2022-09-28,7.04,38720.0,F,G-Location 4,Yerevan,INV-49
CAB511833,2022-09-28,5.47,35555.0,F,G-Location 3,Yerevan,INV-50
YZL516230,2022-09-28,3.88,7760.0,F,G-Location 5,Yerevan,INV-51
VOK538308,2022-09-28,1.32,2640.0,M,G-Location 3,Yerevan,INV-52
ELT201273,2022-09-28,5.29,29095.0,M,G-Location 2,Yerevan,INV-53
LDT857957,2022-09-28,3.86,9650.0,F,G-Location 4,Yerevan,INV-54
DUT720889,2022-09-28,5.59,11180.0,F,G-Location 3,Yerevan,INV-55
WTS413408,2022-09-28,1.34,2680.0,F,G-Location 4,Yerevan,INV-56
YYO714952,2022-09-28,7.99,19975.0,F,G-Location 1,Yerevan,INV-57
GMP598191,2022-09-28,6.98,13960.0,M,G-Location 4,Yerevan,INV-58
XHH462751,2022-09-28,5.01,40080.0,F,G-Location 5,Yerevan,INV-59
CMF815495,2022-09-28,6.7,16750.0,F,G-Location 3,Yerevan,INV-60
KDE217647,2022-09-28,7.95,51675.0,F,G-Location 1,Yerevan,INV-61
TPG232824,2022-09-28,1.7,11050.0,F,G-Location 1,Yerevan,INV-62
KEV876075,2022-09-28,5.28,10560.0,M,G-Location 1,Yerevan,INV-63
UCG296881,2022-09-28,4.99,27445.0,F,G-Location 4,Yerevan,INV-64
AJJ244794,2022-09-28,6.8,44200.0,M,G-Location 2,Yerevan,INV-65
CWB968632,2022-09-28,6.35,15875.0,F,G-Location 5,Yerevan,INV-66
IBP313262,2022-09-28,1.92,11520.0,M,G-Location 2,Yerevan,INV-67
SCI750196,2022-09-28,4.07,10175.0,F,G-Location 1,Yerevan,INV-68
FHL397053,2022-09-28,4.21,8420.0,M,G-Location 2,Yerevan,INV-69
KRG299020,2022-09-28,5.08,25400.0,M,G-Location 1,Yerevan,INV-70
IJB418498,2022-09-28,6.09,30450.0,F,G-Location 4,Yerevan,INV-71
HHU980690,2022-09-28,0.8,4400.0,M,G-Location 2,Yerevan,INV-72
WIA723911,2022-09-28,3.4,22100.0,F,G-Location 3,Yerevan,INV-73
HAZ387909,2022-09-28,7.35,36750.0,M,G-Location 3,Yerevan,INV-74
GHD600430,2022-09-28,6.57,16425.0,M,G-Location 4,Yerevan,INV-75
YJJ355118,2022-09-28,1.06,2650.0,F,G-Location 5,Yerevan,INV-76
INF778836,2022-09-28,0.98,5390.0,M,G-Location 1,Yerevan,INV-77
KCN351903,2022-09-28,4.41,22050.0,M,G-Location 3,Yerevan,INV-78
XGG518751,2022-09-28,1.6,10400.0,F,G-Location 5,Yerevan,INV-79
NXP103148,2022-09-28,5.01,40080.0,M,G-Location 2,Yerevan,INV-80
EWH381024,2022-09-28,2.14,4280.0,M,G-Location 1,Yerevan,INV-81
AYJ781708,2022-09-28,3.29,26320.0,F,G-Location 5,Yerevan,INV-82
QUG120466,2022-09-28,5.88,11760.0,M,G-Location 4,Yerevan,INV-83
KTT344753,2022-09-28,3.64,9100.0,F,G-Location 5,Yerevan,INV-84
ARJ271241,2022-09-28,1.39,6949.999999999999,M,G-Location 2,Yerevan,INV-85
WJA293928,2022-09-28,3.63,9075.0,M,G-Location 1,Yerevan,INV-86
UWV231156,2022-09-28,1.06,5830.0,M,G-Location 2,Yerevan,INV-87
VBI765769,2022-09-28,4.45,8900.0,M,G-Location 2,Yerevan,INV-88
LLH763451,2022-09-28,1.1,7150.000000000001,M,G-Location 4,Yerevan,INV-89
QAJ673049,2022-09-28,5.2,28600.0,M,G-Location 5,Yerevan,INV-90
END433846,2022-09-28,7.2,14400.0,F,G-Location 4,Yerevan,INV-91
DDM629495,2022-09-28,7.74,42570.0,M,G-Location 1,Yerevan,INV-92
LDH410768,2022-09-28,6.85,17125.0,F,G-Location 2,Yerevan,INV-93
NKV346031,2022-09-28,1.63,13040.0,F,G-Location 1,Yerevan,INV-94
ETE218303,2022-09-28,1.06,2650.0,F,G-Location 1,Yerevan,INV-95
XAV609194,2022-09-28,0.59,1475.0,M,G-Location 3,Yerevan,INV-96
WEI453067,2022-09-28,0.6,1200.0,F,G-Location 1,Yerevan,INV-97
FCK228613,2022-09-28,3.26,26080.0,M,G-Location 2,Yerevan,INV-98
MKG256657,2022-09-28,3.37,21905.0,F,G-Location 5,Yerevan,INV-99
BEN757039,2022-09-28,6.66,39960.0,M,G-Location 4,Yerevan,INV-100
SRA645948,2022-09-29,1.93,11580.0,F,G-Location 1,Yerevan,INV-1
DMH205376,2022-09-29,1.02,6120.0,M,G-Location 1,Yerevan,INV-2
LEJ235424,2022-09-29,6.3,50400.0,F,G-Location 3,Yerevan,INV-3
YWU617654,2022-09-29,5.27,42160.0,F,G-Location 5,Yerevan,INV-4
DUR988050,2022-09-29,3.41,6820.0,M,G-Location 4,Yerevan,INV-5
TQK247739,2022-09-29,3.56,7120.0,M,G-Location 1,Yerevan,INV-6
ISF235383,2022-09-29,1.67,4175.0,M,G-Location 2,Yerevan,INV-7
XKB485652,2022-09-29,2.26,11299.999999999998,M,G-Location 1,Yerevan,INV-8
KSI186904,2022-09-29,2.74,15070.000000000002,F,G-Location 1,Yerevan,INV-9
GMQ200136,2022-09-29,3.77,7540.0,F,G-Location 5,Yerevan,INV-10
XTG502882,2022-09-29,0.13,845.0,M,G-Location 5,Yerevan,INV-11
SGX627924,2022-09-29,1.8,4500.0,M,G-Location 1,Yerevan,INV-12
TQY461096,2022-09-29,4.35,28274.999999999996,F,G-Location 5,Yerevan,INV-13
ZJB426020,2022-09-29,3.43,17150.0,M,G-Location 3,Yerevan,INV-14
LHJ272066,2022-09-29,5.68,11360.0,M,G-Location 2,Yerevan,INV-15
ZVZ794283,2022-09-29,2.35,4700.0,F,G-Location 4,Yerevan,INV-16
IMM622323,2022-09-29,3.78,30240.0,M,G-Location 3,Yerevan,INV-17
PSR310193,2022-09-29,1.7,3400.0,M,G-Location 5,Yerevan,INV-18
TZD760839,2022-09-29,0.41,3280.0,M,G-Location 1,Yerevan,INV-19
ZUZ163987,2022-09-29,6.07,30350.0,F,G-Location 2,Yerevan,INV-20
QSW137372,2022-09-29,6.73,16825.0,F,G-Location 4,Yerevan,INV-21
BWL374270,2022-09-29,1.25,10000.0,M,G-Location 4,Yerevan,INV-22
GNN850254,2022-09-29,3.97,21835.0,M,G-Location 3,Yerevan,INV-23
AQQ525310,2022-09-29,3.54,28320.0,F,G-Location 1,Yerevan,INV-24
HHG792027,2022-09-29,4.79,11975.0,F,G-Location 5,Yerevan,INV-25
WTS413408,2022-09-29,7.52,37600.0,F,G-Location 3,Yerevan,INV-26
XKE355294,2022-09-29,4.98,32370.000000000004,F,G-Location 5,Yerevan,INV-27
SBN778099,2022-09-29,1.82,10010.0,F,G-Location 3,Yerevan,INV-28
EVC632744,2022-09-29,3.89,23340.0,M,G-Location 5,Yerevan,INV-29
IOJ236724,2022-09-29,0.72,3960.0,M,G-Location 3,Yerevan,INV-30
ETG872976,2022-09-29,6.02,12040.0,F,G-Location 3,Yerevan,INV-31
DUT720889,2022-09-29,2.37,13035.0,M,G-Location 1,Yerevan,INV-32
MYO206955,2022-09-29,2.72,21760.0,F,G-Location 4,Yerevan,INV-33
ZLD324889,2022-09-29,1.8,9900.0,M,G-Location 2,Yerevan,INV-34
KWS268925,2022-09-29,4.05,26325.0,M,G-Location 2,Yerevan,INV-35
AEJ507443,2022-09-29,6.83,54640.0,M,G-Location 4,Yerevan,INV-36
IJD725802,2022-09-29,4.97,9940.0,F,G-Location 1,Yerevan,INV-37
BSZ787236,2022-09-29,5.06,12649.999999999998,F,G-Location 5,Yerevan,INV-38
MLW210470,2022-09-29,0.91,2275.0,F,G-Location 3,Yerevan,INV-39
NUJ718795,2022-09-29,2.6,5200.0,F,G-Location 4,Yerevan,INV-40
HSZ793620,2022-09-29,1.02,8160.0,F,G-Location 1,Yerevan,INV-41
EWY776547,2022-09-29,0.53,2915.0,M,G-Location 2,Yerevan,INV-42
XNT205876,2022-09-29,7.52,15040.0,M,G-Location 2,Yerevan,INV-43
IAT487016,2022-09-29,3.19,15950.0,F,G-Location 3,Yerevan,INV-44
GLF981448,2022-09-29,4.13,10325.0,F,G-Location 5,Yerevan,INV-45
RDF402968,2022-09-29,1.06,8480.0,M,G-Location 1,Yerevan,INV-46
AQX702515,2022-09-29,7.22,18050.0,M,G-Location 4,Yerevan,INV-47
CRL107774,2022-09-29,0.33,825.0,M,G-Location 4,Yerevan,INV-48
XXQ141466,2022-09-29,5.84,14600.0,M,G-Location 4,Yerevan,INV-49
MHF949780,2022-09-29,2.68,16080.000000000002,F,G-Location 2,Yerevan,INV-50
DRN538974,2022-09-29,2.36,14160.0,M,G-Location 3,Yerevan,INV-51
TTA391209,2022-09-29,4.47,26820.0,M,G-Location 3,Yerevan,INV-52
MHF949780,2022-09-29,1.94,9700.0,F,G-Location 2,Yerevan,INV-53
JAB571926,2022-09-29,6.87,17175.0,M,G-Location 4,Yerevan,INV-54
BJS968661,2022-09-29,2.53,16445.0,F,G-Location 2,Yerevan,INV-55
SUG410350,2022-09-29,7.93,19825.0,M,G-Location 5,Yerevan,INV-56
DKJ815708,2022-09-29,7.21,57680.0,F,G-Location 4,Yerevan,INV-57
PFB531033,2022-09-29,0.83,4980.0,M,G-Location 1,Yerevan,INV-58
FMD435686,2022-09-29,3.49,6980.0,M,G-Location 2,Yerevan,INV-59
AYN601296,2022-09-29,3.05,18300.0,F,G-Location 4,Yerevan,INV-60
KKL230530,2022-09-29,5.54,36010.0,F,G-Location 4,Yerevan,INV-61
TEA482197,2022-09-29,6.55,32750.0,F,G-Location 3,Yerevan,INV-62
RDA563992,2022-09-29,4.85,12125.0,M,G-Location 1,Yerevan,INV-63
EYT348781,2022-09-29,4.77,28619.999999999996,F,G-Location 2,Yerevan,INV-64
YZZ781755,2022-09-29,7.72,46320.0,F,G-Location 5,Yerevan,INV-65
GIF541664,2022-09-29,3.27,19620.0,F,G-Location 2,Yerevan,INV-66
XRT894305,2022-09-29,2.42,19360.0,M,G-Location 4,Yerevan,INV-67
JHJ852181,2022-09-29,5.96,38740.0,M,G-Location 5,Yerevan,INV-68
WIA723911,2022-09-29,2.59,5180.0,F,G-Location 3,Yerevan,INV-69
XFP373698,2022-09-29,2.61,13050.0,M,G-Location 2,Yerevan,INV-70
NER960394,2022-09-29,5.53,11060.0,F,G-Location 4,Yerevan,INV-71
AQO460262,2022-09-29,7.82,62560.0,M,G-Location 1,Yerevan,INV-72
QAP439197,2022-09-29,3.15,17325.0,F,G-Location 5,Yerevan,INV-73
CKT461543,2022-09-29,3.92,7840.0,M,G-Location 2,Yerevan,INV-74
KQN371132,2022-09-29,6.29,37740.0,F,G-Location 2,Yerevan,INV-75
PVI242524,2022-09-29,4.17,20850.0,M,G-Location 1,Yerevan,INV-76
RFS781349,2022-09-29,6.6,16500.0,F,G-Location 2,Yerevan,INV-77
MHV671658,2022-09-29,2.92,7300.0,F,G-Location 1,Yerevan,INV-78
PBB996663,2022-09-29,4.62,25410.0,F,G-Location 4,Yerevan,INV-79
FWN408553,2022-09-29,3.42,22230.0,M,G-Location 4,Yerevan,INV-80
KZN486522,2022-09-29,3.32,19920.0,F,G-Location 5,Yerevan,INV-81
RKU288380,2022-09-29,4.12,8240.0,F,G-Location 2,Yerevan,INV-82
CBK101301,2022-09-29,2.7,17550.0,M,G-Location 4,Yerevan,INV-83
ZGV934805,2022-09-29,0.14,770.0000000000001,F,G-Location 3,Yerevan,INV-84
NXW446508,2022-09-29,7.58,15160.0,M,G-Location 5,Yerevan,INV-85
GIQ281240,2022-09-29,5.09,25450.0,F,G-Location 3,Yerevan,INV-86
SFM109363,2022-09-29,7.48,44880.0,F,G-Location 3,Yerevan,INV-87
TKI459457,2022-09-29,6.71,43615.0,M,G-Location 5,Yerevan,INV-88
HAC413044,2022-09-29,7.41,44460.0,F,G-Location 4,Yerevan,INV-89
XIZ700533,2022-09-29,7.33,58640.0,M,G-Location 5,Yerevan,INV-90
KWS268925,2022-09-29,3.62,19910.0,M,G-Location 1,Yerevan,INV-91
ATV964137,2022-09-29,6.24,31200.0,M,G-Location 4,Yerevan,INV-92
IMM622323,2022-09-29,1.19,6545.0,M,G-Location 4,Yerevan,INV-93
JRH587735,2022-09-29,5.8,46400.0,F,G-Location 4,Yerevan,INV-94
UOZ805316,2022-09-29,5.61,33660.0,M,G-Location 4,Yerevan,INV-95
XEV800082,2022-09-29,4.47,29055.0,M,G-Location 4,Yerevan,INV-96
CKJ949457,2022-09-29,1.79,11635.0,M,G-Location 1,Yerevan,INV-97
PZA228869,2022-09-29,7.63,15260.0,F,G-Location 3,Yerevan,INV-98
TZD760839,2022-09-29,4.39,8780.0,M,G-Location 4,Yerevan,INV-99
GPD275669,2022-09-29,2.4,19200.0,M,G-Location 5,Yerevan,INV-100
XLF643521,2022-09-30,6.39,12780.0,F,G-Location 5,Yerevan,INV-1
LJY130908,2022-09-30,7.13,14260.0,F,G-Location 3,Yerevan,INV-2
HEP996865,2022-09-30,1.17,7020.0,F,G-Location 5,Yerevan,INV-3
CXS667891,2022-09-30,4.5,36000.0,M,G-Location 3,Yerevan,INV-4
ATV964137,2022-09-30,1.82,4550.0,M,G-Location 1,Yerevan,INV-5
NZP962890,2022-09-30,6.85,41100.0,F,G-Location 1,Yerevan,INV-6
YXS700863,2022-09-30,1.1,6050.000000000001,F,G-Location 1,Yerevan,INV-7
HJP500980,2022-09-30,3.5,22750.0,F,G-Location 5,Yerevan,INV-8
BSD850618,2022-09-30,6.19,12380.0,F,G-Location 5,Yerevan,INV-9
FVX520699,2022-09-30,3.14,7850.0,F,G-Location 2,Yerevan,INV-10
MAO666436,2022-09-30,1.87,3740.0,F,G-Location 1,Yerevan,INV-11
IQO795014,2022-09-30,0.79,3950.0,F,G-Location 3,Yerevan,INV-12
PSR310193,2022-09-30,2.69,6725.0,F,G-Location 3,Yerevan,INV-13
HQH607404,2022-09-30,5.92,38480.0,F,G-Location 1,Yerevan,INV-14
MAT301238,2022-09-30,3.65,18250.0,F,G-Location 2,Yerevan,INV-15
HQW606577,2022-09-30,3.12,7800.0,F,G-Location 4,Yerevan,INV-16
BSL963564,2022-09-30,5.17,25850.0,M,G-Location 5,Yerevan,INV-17
QAC630422,2022-09-30,7.93,39650.0,M,G-Location 5,Yerevan,INV-18
WRS720520,2022-09-30,7.42,44520.0,F,G-Location 4,Yerevan,INV-19
SLE285600,2022-09-30,0.87,5655.0,M,G-Location 3,Yerevan,INV-20
HMV265419,2022-09-30,4.05,22275.0,M,G-Location 3,Yerevan,INV-21
TEA482197,2022-09-30,2.06,13390.0,F,G-Location 5,Yerevan,INV-22
GQA120019,2022-09-30,6.93,17325.0,M,G-Location 2,Yerevan,INV-23
FZX856779,2022-09-30,7.06,56480.0,F,G-Location 1,Yerevan,INV-24
KOF972852,2022-09-30,6.85,44525.0,M,G-Location 1,Yerevan,INV-25
UKL610477,2022-09-30,6.64,39840.0,F,G-Location 2,Yerevan,INV-26
TCC531741,2022-09-30,3.88,7760.0,F,G-Location 2,Yerevan,INV-27
CXH630485,2022-09-30,3.33,8325.0,F,G-Location 4,Yerevan,INV-28
NSI388506,2022-09-30,4.33,28145.0,M,G-Location 1,Yerevan,INV-29
YDX604681,2022-09-30,6.73,37015.0,M,G-Location 3,Yerevan,INV-30
HOS935838,2022-09-30,6.71,36905.0,M,G-Location 4,Yerevan,INV-31
QPU219068,2022-09-30,3.98,23880.0,F,G-Location 4,Yerevan,INV-32
PGJ561196,2022-09-30,7.07,35350.0,F,G-Location 5,Yerevan,INV-33
RUG180430,2022-09-30,5.7,14250.0,M,G-Location 4,Yerevan,INV-34
IPI375779,2022-09-30,0.22,1430.0,F,G-Location 2,Yerevan,INV-35
SBN170325,2022-09-30,6.29,15725.0,F,G-Location 5,Yerevan,INV-36
APE590777,2022-09-30,7.97,63760.0,M,G-Location 4,Yerevan,INV-37
HBA702242,2022-09-30,2.06,12360.0,F,G-Location 4,Yerevan,INV-38
MXQ470100,2022-09-30,0.13,845.0,F,G-Location 2,Yerevan,INV-39
IAT487016,2022-09-30,3.69,23985.0,M,G-Location 4,Yerevan,INV-40
OKO420340,2022-09-30,6.53,16325.0,M,G-Location 5,Yerevan,INV-41
CPK780570,2022-09-30,7.42,40810.0,M,G-Location 5,Yerevan,INV-42
SCK314236,2022-09-30,5.99,29950.0,M,G-Location 3,Yerevan,INV-43
RKC599892,2022-09-30,0.73,5840.0,M,G-Location 3,Yerevan,INV-44
WSM102535,2022-09-30,5.31,34515.0,M,G-Location 3,Yerevan,INV-45
WOD690746,2022-09-30,4.94,12350.000000000002,F,G-Location 5,Yerevan,INV-46
UJL861043,2022-09-30,1.78,4450.0,F,G-Location 5,Yerevan,INV-47
QXB770513,2022-09-30,5.81,46480.0,M,G-Location 2,Yerevan,INV-48
QYV196131,2022-09-30,7.54,18850.0,F,G-Location 2,Yerevan,INV-49
FTZ517348,2022-09-30,3.86,23160.0,M,G-Location 3,Yerevan,INV-50
OJJ228972,2022-09-30,6.9,37950.0,F,G-Location 5,Yerevan,INV-51
EIG367794,2022-09-30,7.0,38500.0,F,G-Location 1,Yerevan,INV-52
XSB210061,2022-09-30,7.38,40590.0,F,G-Location 1,Yerevan,INV-53
OZR403296,2022-09-30,1.07,8560.0,M,G-Location 4,Yerevan,INV-54
RNG126802,2022-09-30,5.73,31515.000000000004,M,G-Location 1,Yerevan,INV-55
JZK399401,2022-09-30,7.39,44340.0,F,G-Location 1,Yerevan,INV-56
YSF607162,2022-09-30,6.89,17225.0,M,G-Location 2,Yerevan,INV-57
CJJ781298,2022-09-30,5.15,30900.000000000004,M,G-Location 2,Yerevan,INV-58
ZGV934805,2022-09-30,5.15,10300.0,M,G-Location 1,Yerevan,INV-59
FTI182191,2022-09-30,5.68,34080.0,F,G-Location 3,Yerevan,INV-60
BWR501123,2022-09-30,7.33,40315.0,M,G-Location 3,Yerevan,INV-61
NXP103148,2022-09-30,3.84,19200.0,F,G-Location 1,Yerevan,INV-62
SGX627924,2022-09-30,4.18,22990.0,M,G-Location 4,Yerevan,INV-63
ISO642950,2022-09-30,5.94,38610.0,F,G-Location 1,Yerevan,INV-64
LPQ959075,2022-09-30,1.09,6540.000000000001,M,G-Location 1,Yerevan,INV-65
ZMD498357,2022-09-30,2.49,6225.000000000001,M,G-Location 2,Yerevan,INV-66
BOP879364,2022-09-30,0.78,1560.0,F,G-Location 5,Yerevan,INV-67
FEU948690,2022-09-30,7.91,47460.0,F,G-Location 5,Yerevan,INV-68
EKJ945264,2022-09-30,2.02,10100.0,M,G-Location 4,Yerevan,INV-69
DLY336709,2022-09-30,6.87,13740.0,F,G-Location 1,Yerevan,INV-70
ACL447498,2022-09-30,6.52,35860.0,F,G-Location 2,Yerevan,INV-71
VVY332516,2022-09-30,0.92,5980.0,F,G-Location 1,Yerevan,INV-72
NEK499898,2022-09-30,6.85,13700.0,F,G-Location 2,Yerevan,INV-73
ARU357549,2022-09-30,2.85,22800.0,M,G-Location 4,Yerevan,INV-74
IJE152115,2022-09-30,5.16,30960.0,M,G-Location 3,Yerevan,INV-75
BJS968661,2022-09-30,3.02,24160.0,M,G-Location 4,Yerevan,INV-76
EHV250516,2022-09-30,3.38,8450.0,F,G-Location 1,Yerevan,INV-77
FEP452860,2022-09-30,5.1,25500.0,F,G-Location 4,Yerevan,INV-78
KPR936365,2022-09-30,4.14,8280.0,F,G-Location 3,Yerevan,INV-79
MRF199968,2022-09-30,7.19,57520.0,F,G-Location 1,Yerevan,INV-80
LMJ169254,2022-09-30,0.69,1380.0,F,G-Location 4,Yerevan,INV-81
JZK399401,2022-09-30,0.42,3360.0,F,G-Location 2,Yerevan,INV-82
GLU745795,2022-09-30,7.63,49595.0,F,G-Location 1,Yerevan,INV-83
VDY688455,2022-09-30,1.47,11760.0,F,G-Location 2,Yerevan,INV-84
TDH399379,2022-09-30,1.68,9240.0,M,G-Location 2,Yerevan,INV-85
YFT196000,2022-09-30,0.69,4140.0,M,G-Location 4,Yerevan,INV-86
FEU948690,2022-09-30,1.37,10960.0,F,G-Location 1,Yerevan,INV-87
NUP647263,2022-09-30,2.45,15925.000000000002,F,G-Location 4,Yerevan,INV-88
VLR624526,2022-09-30,1.17,6435.0,M,G-Location 4,Yerevan,INV-89
OGX985772,2022-09-30,6.68,36740.0,M,G-Location 1,Yerevan,INV-90
LDH410768,2022-09-30,3.62,7240.0,M,G-Location 1,Yerevan,INV-91
NVL315692,2022-09-30,5.63,14075.0,F,G-Location 4,Yerevan,INV-92
ROV686973,2022-09-30,2.57,6425.0,F,G-Location 1,Yerevan,INV-93
KND135723,2022-09-30,0.43,2795.0,M,G-Location 1,Yerevan,INV-94
ZME902981,2022-09-30,1.29,7740.0,M,G-Location 5,Yerevan,INV-95
DFA655469,2022-09-30,7.39,40645.0,F,G-Location 1,Yerevan,INV-96
XOQ977009,2022-09-30,7.48,59840.0,F,G-Location 3,Yerevan,INV-97
YVD321833,2022-09-30,7.7,50050.0,F,G-Location 3,Yerevan,INV-98
BAB628883,2022-09-30,1.64,3280.0,M,G-Location 5,Yerevan,INV-99
RFS781349,2022-09-30,1.85,14800.0,F,G-Location 1,Yerevan,INV-100
KOX275550,2022-10-01,1.96,10780.0,F,G-Location 1,Yerevan,INV-1
QOK936627,2022-10-01,2.91,17460.0,F,G-Location 4,Yerevan,INV-2
ZFN264133,2022-10-01,6.63,13260.0,F,G-Location 3,Yerevan,INV-3
ZGV934805,2022-10-01,1.45,7975.0,M,G-Location 3,Yerevan,INV-4
UQY945571,2022-10-01,1.02,2550.0,M,G-Location 4,Yerevan,INV-5
NUJ965098,2022-10-01,3.2,16000.0,F,G-Location 5,Yerevan,INV-6
ALK220104,2022-10-01,0.39,2535.0,M,G-Location 3,Yerevan,INV-7
NCW471221,2022-10-01,2.63,6575.0,F,G-Location 4,Yerevan,INV-8
NKV346031,2022-10-01,7.54,60320.0,F,G-Location 3,Yerevan,INV-9
WNQ763934,2022-10-01,6.29,15725.0,M,G-Location 4,Yerevan,INV-10
QHL754023,2022-10-01,5.03,12575.0,M,G-Location 1,Yerevan,INV-11
TZV473219,2022-10-01,1.33,3325.0,M,G-Location 2,Yerevan,INV-12
TXI641396,2022-10-01,6.2,12400.0,M,G-Location 1,Yerevan,INV-13
GKY921617,2022-10-01,1.44,9360.0,M,G-Location 5,Yerevan,INV-14
LDH410768,2022-10-01,4.54,9080.0,F,G-Location 3,Yerevan,INV-15
QNC405551,2022-10-01,5.08,10160.0,F,G-Location 4,Yerevan,INV-16
CRD983738,2022-10-01,4.53,24915.0,M,G-Location 4,Yerevan,INV-17
GLU745795,2022-10-01,1.97,15760.0,F,G-Location 4,Yerevan,INV-18
WIJ699903,2022-10-01,3.51,17550.0,F,G-Location 5,Yerevan,INV-19
TZV473219,2022-10-01,5.73,28650.000000000004,F,G-Location 4,Yerevan,INV-20
VCI459413,2022-10-01,4.22,25320.0,F,G-Location 5,Yerevan,INV-21
UNM226411,2022-10-01,0.93,2325.0,M,G-Location 1,Yerevan,INV-22
HFC258659,2022-10-01,2.92,17520.0,F,G-Location 4,Yerevan,INV-23
YUG563031,2022-10-01,3.6,28800.0,F,G-Location 2,Yerevan,INV-24
AQO509258,2022-10-01,3.36,21840.0,M,G-Location 5,Yerevan,INV-25
DRF634534,2022-10-01,0.67,1675.0,F,G-Location 4,Yerevan,INV-26
DXY766150,2022-10-01,6.44,35420.0,M,G-Location 3,Yerevan,INV-27
NZN465129,2022-10-01,7.51,15020.0,M,G-Location 5,Yerevan,INV-28
GMA134675,2022-10-01,5.61,44880.0,M,G-Location 4,Yerevan,INV-29
FVX520699,2022-10-01,4.55,25025.0,F,G-Location 5,Yerevan,INV-30
UUN401221,2022-10-01,2.96,23680.0,M,G-Location 1,Yerevan,INV-31
KGE585650,2022-10-01,6.03,48240.0,F,G-Location 5,Yerevan,INV-32
ARJ271241,2022-10-01,6.62,52960.0,F,G-Location 1,Yerevan,INV-33
HIN504996,2022-10-01,5.51,11020.0,M,G-Location 1,Yerevan,INV-34
YKC215761,2022-10-01,0.83,6640.0,M,G-Location 2,Yerevan,INV-35
WAF162416,2022-10-01,5.52,27599.999999999996,M,G-Location 1,Yerevan,INV-36
AZP596115,2022-10-01,3.17,7925.0,M,G-Location 2,Yerevan,INV-37
XDK579789,2022-10-01,4.43,24365.0,M,G-Location 4,Yerevan,INV-38
VCG729000,2022-10-01,4.99,9980.0,F,G-Location 5,Yerevan,INV-39
EQH498613,2022-10-01,5.48,27400.000000000004,M,G-Location 1,Yerevan,INV-40
QPE731237,2022-10-01,0.56,2800.0000000000005,M,G-Location 4,Yerevan,INV-41
